q_id,ans
0181930,E
0182241,B
0182242,D
0182390,D
0182392,A
0182670,E
0182910,A
0182911,A
0182950,D
0183190,C
0183191,D
0183192,B
0183360,E
0183361,E
0183362,B
0183500,D
0183501,A
0183502,D
0183580,C
0183581,A
0183660,D
0183661,C
0183801,D
0183802,C
0184121,C
0184261,C
0184420,A
0184421,B
0184422,B
0184441,A
0184621,A
0184622,E
0184761,A
0184762,E
0184800,A
0184801,A
0184802,A
0184851,E
0184852,C
0184900,C
0184901,D
0184902,A
0184911,E
0184912,E
0185190,C
0185191,A
0185192,D
0185250,A
0185251,A
0185311,A
0185341,E
0185342,A
0185630,C
0185631,E
0185751,E
0186540,D
0186660,C
0186880,D
0186881,D
0186882,B
0186990,E
0187282,C
0187370,A
0187702,E
0187812,D
0187830,C
0187941,A
0187942,C
0188242,D
0188332,E
0188372,A
0188411,D
0188412,A
0188640,C
0188641,D
0188642,B
0188741,E
0188930,D
0188960,A
0188961,A
0189030,B
0189032,A
0189180,C
0189181,A
0189280,B
0189281,D
0189282,E
0189751,D
0189752,C
0189820,D
0189821,E
0189822,E
0190250,A
0190252,C
0190280,D
0190281,A
0190282,A
0190321,B
0190360,B
0190361,A
0190421,C
0190470,D
0190471,A
0190790,C
0190791,D
0190871,C
0190901,A
0190902,A
0191022,E
0191091,E
0191092,C
0191290,D
0191291,A
0191321,B
0191322,A
0191421,D
0191570,E
0191571,E
0191572,E
0191580,D
0191581,C
0191670,A
0191671,E
0191760,C
0191762,B
0192210,A
0192211,A
0192212,C
0192261,E
0192262,D
0192471,E
0192472,A
0192530,E
0192532,D
0192751,B
0192921,D
0193040,B
0193041,E
0193042,E
0193061,C
0193062,C
0193081,C
0193131,B
0193132,A
0193221,E
0193240,A
0193241,A
0193330,D
0193331,D
0193332,A
0193580,C
0193581,D
0193582,B
0194020,B
0194021,D
0194022,D
0194040,B
0194042,E
0194321,B
0194322,B
0194411,C
0194412,A
0194441,A
0194442,E
0194460,C
0194461,B
0194462,B
0194470,E
0194471,D
0194472,A
0194510,A
0194511,E
0194512,A
0194551,B
0194552,A
0194560,A
0194561,C
0194562,E
0194842,A
0194910,A
0194911,C
0194912,C
0195230,E
0195231,A
0195320,D
0195321,C
0195440,D
0195442,C
0195590,D
0195591,A
0195790,E
0195792,E
0195920,E
0195921,A
0196080,B
0196082,A
0196241,A
0196310,C
0196311,B
0196630,D
0196631,E
0196670,A
0196672,A
0197121,A
0197122,D
0197160,A
0197230,D
0197232,E
0197420,A
0197630,C
0197631,A
0197632,D
0197832,C
0197862,C
0198170,D
0198171,D
0198172,E
0198810,E
0198811,E
0198880,A
0198881,E
0198902,E
0199040,B
0199042,C
0199160,E
0199162,B
0199230,D
0199231,A
0199232,C
0199241,B
0199242,E
0199570,B
0199572,A
0199620,B
0199741,E
0199742,D
0199811,C
0199812,C
0200010,E
0200011,B
0200040,B
0200381,A
0200590,B
0200592,A
0200692,E
0200701,D
0201071,C
0201072,C
0201112,C
0201470,C
0201472,D
0201612,D
0201750,B
0201751,E
0201752,C
0201770,C
0201771,C
0201772,C
0201780,D
0201790,D
0201792,A
0202070,B
0202071,E
0202072,D
0202470,D
0202472,A
0202541,E
0202542,D
0202680,B
0202730,D
0202732,B
0202760,C
0202762,A
0203050,D
0203052,B
0203070,D
0203330,A
0203332,E
0203340,B
0203342,A
0203420,E
0203422,C
0203492,B
0203711,A
0203810,C
0203812,E
0203950,C
0203951,C
0203952,B
0204030,C
0204100,E
0204101,A
0204102,B
0204380,C
0204590,B
0204591,D
0204651,A
0204700,B
0204701,B
0204810,D
0204811,A
0204812,E
0204870,C
0204871,A
0204872,D
0205360,D
0205410,A
0205411,E
0205412,E
0205530,A
0205701,E
0205702,B
0205710,E
0205711,C
0205712,B
0205981,E
0205982,D
0206082,A
0206290,B
0206291,C
0206292,E
0206320,A
0206321,A
0206322,C
0206411,D
0206412,A
0206462,A
0206500,D
0206501,A
0206502,D
0206710,B
0206711,D
0207480,C
0207481,E
0207600,A
0207602,A
0207770,E
0207771,D
0207772,C
0207790,B
0207810,C
0207840,A
0207841,D
0207880,B
0207960,D
0207961,A
0207962,C
0208370,E
0208371,A
0208372,D
0209040,B
0209041,C
0209060,B
0209081,A
0209132,A
0209150,E
0209250,A
0209350,B
0209351,E
0209352,A
0209650,D
0209651,A
0209652,C
0209720,C
0209721,D
0209722,A
0209790,C
0209791,D
0209792,D
0209920,C
0209921,E
0209922,D
0210011,C
0210012,C
0210230,C
0210232,A
0210290,D
0210291,E
0210360,A
0210361,A
0210362,B
0210460,C
0210462,C
0210601,C
0210602,B
0210880,A
0210881,A
0211470,A
0211610,C
0211611,A
0211641,A
0211642,A
0211671,B
0211980,D
0212020,C
0212021,B
0212022,C
0212152,C
0212171,A
0212320,C
0212401,A
0212840,D
0212841,E
0212842,B
0213100,A
0213101,A
0213102,B
0213270,D
0213271,C
0213272,C
0213380,B
0213382,E
0213610,D
0213611,D
0213612,B
0213650,A
0213651,D
0213652,D
0213781,A
0213782,E
0213820,D
0213822,D
0213942,D
0213960,C
0213961,A
0213962,E
0213970,C
0213971,D
0213972,E
0214000,B
0214001,E
0214351,D
0214352,A
0214520,A
0214521,D
0214522,A
0214650,B
0214651,C
0214652,A
0214700,D
0214701,A
0214702,D
0214831,D
0214832,A
0214961,B
0214962,E
0214980,A
0214981,D
0214982,D
0215030,C
0215031,C
0215032,A
0215510,C
0215511,A
0215630,D
0215631,D
0215632,D
0215880,A
0215882,E
0215920,A
0215921,D
0216041,D
0216042,C
0216131,C
0216132,B
0216140,E
0216141,C
0216142,E
0216390,A
0216410,C
0216411,D
0216412,C
0216441,D
0216442,E
0216451,E
0216710,B
0216711,A
0216860,E
0216861,D
0216880,A
0216881,D
0216882,B
0217110,C
0217111,E
0217112,C
0217460,B
0217462,D
0217640,C
0217641,C
0217760,A
0217761,C
0217790,D
0217791,B
0217792,E
0218391,E
0218791,D
0218792,E
0218890,C
0218891,B
0218892,B
0219030,C
0219031,A
0219032,C
0219051,E
0219191,A
0219192,C
0219241,E
0219711,A
0219712,B
0219890,C
0219892,A
0219930,E
0219931,C
0219932,C
0219940,E
0220021,C
0220041,E
0220510,A
0220511,A
0220512,D
0220720,A
0220721,B
0220722,C
0220852,D
0220900,C
0221030,D
0221120,C
0221122,A
0221131,E
0221180,D
0221290,E
0221291,A
0221292,C
0221581,B
0221672,A
0221680,D
0221682,A
0221760,E
0221761,D
0221910,D
0221911,A
0221912,D
0221920,C
0221921,D
0221960,B
0221961,C
0221990,E
0221991,E
0222080,E
0222131,D
0222150,A
0222360,A
0222361,B
0222570,C
0222571,A
0222711,C
0223041,D
0223241,E
0223242,C
0223411,B
0223412,B
0223710,A
0223711,E
0223712,D
0223821,D
0223822,D
0223961,D
0223962,A
0224030,A
0224032,A
0224201,A
0224230,B
0224231,B
0224232,A
0224321,E
0224322,B
0224462,A
0224610,B
0224611,A
0224740,E
0224742,B
0224790,E
0224792,E
0224880,C
0224881,D
0224882,C
0224920,C
0224921,E
0224980,E
0224982,E
0225630,D
0225890,E
0225961,A
0225990,C
0225991,E
0225992,C
0226212,B
0226230,D
0226232,A
0226260,D
0226261,B
0226281,B
0226461,B
0226491,E
0226560,B
0226561,A
0226600,E
0226601,C
0226671,C
0226710,A
0226712,C
0226800,A
0226901,A
0227050,B
0227242,E
0227470,D
0227471,E
0227472,E
0227552,D
0227591,A
0227750,D
0227751,D
0227752,C
0227931,B
0227971,A
0228010,A
0228012,B
0228020,A
0228160,A
0228190,B
0228340,E
0228341,E
0228342,C
0228420,C
0228500,E
0228502,D
0228610,D
0228611,B
0228612,B
0228701,A
0228741,D
0228742,E
0228920,E
0229290,B
0229350,D
0229630,D
0229790,D
0229791,D
0229792,C
0229830,D
0229831,A
0230170,A
0230172,E
0230230,A
0230331,E
0230340,E
0230510,B
0230840,C
0230841,B
0231170,E
0231171,C
0231210,C
0231211,E
0231212,E
0231261,C
0232000,D
0232001,C
0232002,D
0232010,A
0232011,D
0232012,B
0232301,C
0232471,D
0232472,C
0232512,D
0232720,E
0232721,A
0232722,D
0232940,E
0232941,E
0233090,A
0233091,C
0233201,A
0233202,E
0233510,C
0233512,C
0233590,D
0233592,C
0233690,D
0233691,B
0233800,E
0233801,A
0233802,D
0234060,C
0234061,E
0234110,A
0234112,A
0234461,D
0234462,E
0234481,C
0234890,E
0234891,C
0235752,A
0235792,E
0235840,A
0235841,B
0235842,A
0235851,C
0235870,C
0236232,C
0236561,A
0236562,C
0236600,A
0236711,B
0236960,C
0236961,C
0237090,C
0237312,A
0237410,B
0237510,D
0237511,D
0237512,A
0237541,D
0237742,A
0237812,D
0238020,D
0238022,C
0238071,C
0238212,D
0238400,D
0238401,C
0238790,D
0238792,B
0238930,C
0238931,E
0238932,E
0238950,E
0238991,C
0238992,E
0239370,C
0239372,A
0239540,D
0239541,D
0239542,D
0239910,E
0239912,B
0239951,D
0239952,C
0240211,A
0240270,A
0240272,A
0240400,A
0240401,A
0240402,E
0240450,D
0240452,A
0240532,C
0240610,C
0240611,C
0240970,E
0240971,B
0241040,E
0241042,A
0241060,C
0241061,A
0241062,A
0241120,C
0241121,E
0241331,D
0241442,D
0241572,E
0241950,D
0241951,D
0241970,D
0241972,D
0242070,A
0242231,A
0242232,B
0242430,D
0242470,E
0242600,A
0242602,D
0242850,D
0242851,C
0243432,C
0243850,A
0243852,D
0243860,C
0243861,C
0243910,D
0243911,C
0243961,E
0243962,A
0244020,E
0244022,C
0244032,D
0244300,C
0244301,E
0244580,E
0244581,D
0244582,E
0244800,A
0244802,C
0244990,A
0244991,D
0244992,B
0245221,E
0245222,B
0245301,B
0245302,C
0245361,D
0245532,E
0245600,C
0245602,A
0245662,C
0245671,C
0245672,E
0246011,A
0246090,E
0246092,E
0246100,C
0246101,D
0246102,C
0246290,B
0246291,E
0246292,D
0246361,E
0246362,E
0246520,E
0246521,C
0246930,C
0246931,E
0247210,D
0247211,B
0247341,E
0247342,E
0247440,E
0247442,D
0247550,C
0247551,D
0247552,B
0247760,C
0247761,D
0247900,D
0247901,A
0247902,C
0248050,B
0248051,E
0248450,D
0248452,A
0248510,C
0248690,D
0248800,B
0248801,E
0248802,C
0249190,D
0249242,C
0249310,C
0249582,E
0249960,C
0249961,E
0249962,D
0250050,A
0250051,D
0250340,B
0250341,A
0250571,A
0250572,D
0250690,C
0250961,B
0250962,A
0251231,B
0251232,C
0251342,C
0251380,A
0251390,E
0251391,B
0251392,C
0251431,A
0251432,E
0251441,E
0251442,E
0251580,B
0251581,C
0251582,D
0251651,A
0251652,C
0251810,B
0251812,C
0251910,A
0251911,D
0252020,A
0252021,C
0252022,E
0252160,B
0252161,D
0252162,C
0252280,D
0252281,B
0252282,A
0252440,E
0252441,E
0252442,D
0252521,D
0252522,C
0252821,B
0252822,A
0252860,C
0252861,A
0252862,D
0252930,D
0252932,B
0253162,D
0253580,E
0253581,E
0253582,C
0253602,D
0253780,A
0253781,D
0253782,C
0253861,A
0253862,E
0253931,A
0253932,A
0253941,A
0253942,C
0254240,B
0254242,B
0254531,D
0254532,B
0254571,D
0254572,D
0254670,A
0254671,A
0255080,A
0255081,E
0255082,D
0255171,E
0255172,D
0255210,D
0255212,E
0255291,C
0255500,B
0255501,C
0255511,B
0255600,A
0255930,B
0255931,C
0255951,C
0256542,D
0256602,D
0256680,E
0256682,C
0256850,C
0256851,A
0257081,D
0257171,E
0257172,C
0257430,E
0257471,D
0257472,C
0257481,C
0257482,D
0257510,D
0257512,E
0257580,B
0257582,A
0258041,B
0258042,A
0258071,A
0258072,E
0258090,D
0258120,B
0258121,E
0258122,D
0258460,D
0258462,A
0258640,E
0258641,D
0258642,A
0258962,C
0259552,E
0259721,D
0259840,D
0259841,D
0259842,C
0259902,E
0260252,C
0260260,E
0260262,D
0260450,E
0261290,A
0261291,A
0261761,B
0261830,B
0261831,A
0261850,C
0261851,C
0261852,D
0262000,A
0262001,E
0262002,D
0262010,E
0262012,C
0262041,C
0262042,C
0262090,D
0262091,A
0262092,D
0262262,A
0263230,C
0263232,D
0263480,A
0263481,B
0263482,C
0263630,D
0263710,B
0263711,A
0263740,D
0263741,D
0263742,C
0263780,A
0263781,E
0263782,A
0263860,A
0263861,D
0263862,E
0263930,A
0263931,E
0263932,B
0263980,C
0263981,C
0263982,D
0264130,A
0264131,D
0264132,A
0264300,A
0264301,B
0264302,A
0264322,A
0264450,A
0264451,A
0264481,A
0264720,E
0264721,D
0265010,D
0265012,E
0265070,B
0265122,D
0265181,B
0265220,E
0265221,C
0265340,B
0265341,A
0265471,B
0265472,C
0265600,B
0265640,A
0265641,B
0265642,E
0265731,B
0265732,C
0265840,B
0265841,C
0266090,A
0266091,E
0266110,B
0266111,D
0266112,D
0266171,E
0266220,C
0266221,A
0266222,B
0266240,C
0266242,B
0266300,D
0266302,E
0266400,D
0266401,B
0266402,D
0266540,D
0266650,B
0266651,C
0266700,C
0266702,C
0266710,A
0266711,E
0266712,E
0266760,D
0266900,E
0266901,E
0266970,D
0266971,A
0266972,C
0267300,C
0267301,B
0267302,D
0267310,D
0267311,A
0267340,D
0267341,D
0267350,D
0267351,A
0267620,B
0267621,B
0267650,A
0267670,D
0267680,A
0267990,A
0268020,A
0268030,C
0268170,A
0268171,A
0268281,E
0268790,C
0269070,D
0269080,B
0269260,A
0269261,C
0269262,B
0269410,E
0269411,C
0269421,C
0269460,D
0269670,E
0269671,C
0269820,A
0269821,C
0269822,E
0269920,C
0269921,D
0270090,A
0270091,B
0270092,E
0270170,C
0270171,E
0270321,C
0270650,C
0270651,E
0270652,A
0270750,E
0270751,D
0270752,A
0271460,E
0271860,B
0271861,E
0271862,B
0272080,A
0272081,E
0272082,D
0272212,C
0272261,B
0272262,D
0272350,B
0272351,A
0272352,B
0272460,D
0272462,A
0272720,E
0272850,C
0272970,B
0272972,D
0273261,D
0273262,A
0273530,C
0273531,A
0273712,D
0273900,A
0273902,A
0274331,D
0274380,B
0274381,D
0274382,E
0274401,A
0274410,C
0274411,D
0274412,C
0274632,C
0274760,B
0274780,D
0274840,A
0274841,D
0274842,A
0274930,A
0275170,C
0275172,A
0275280,D
0275281,A
0275282,B
0275301,C
0275640,E
0275641,A
0275650,E
0275651,D
0275652,E
0275690,C
0275691,A
0275692,E
0275701,D
0275702,A
0275780,C
0275781,D
0275782,C
0275850,D
0275851,D
0275852,C
0276090,B
0276092,A
0276100,A
0276101,E
0276102,C
0276110,B
0276112,E
0276170,C
0276171,C
0276172,A
0276200,C
0276201,D
0276202,A
0276421,E
0276422,B
0276482,C
0276560,D
0276561,B
0276562,C
0276580,C
0276582,A
0276620,E
0276960,E
0276962,B
0277170,C
0277171,C
0277310,E
0277550,A
0277561,E
0277680,C
0277781,C
0277782,E
0277870,E
0277872,E
0277890,C
0277891,E
0277892,D
0278050,C
0278051,C
0278052,E
0278421,E
0278422,A
0278710,A
0278711,D
0278712,E
0278742,A
0278970,E
0278972,B
0279170,D
0279171,D
0279172,C
0279320,C
0279321,D
0279322,D
0279350,C
0279351,A
0279352,B
0279461,B
0279692,E
0279721,D
0279750,D
0279751,C
0279752,C
0279820,E
0279821,C
0280022,D
0280220,B
0280221,A
0280222,E
0280390,C
0280391,E
0280710,B
0280711,A
0281142,A
0281152,D
0281340,C
0281341,D
0281562,E
0281570,E
0281740,C
0281741,D
0281742,B
0281920,C
0281940,E
0282090,D
0282092,E
0282361,D
0282362,A
0282391,A
0282460,A
0282461,A
0282462,E
0282730,C
0282731,A
0282732,C
0282850,A
0282851,D
0282852,A
0282901,C
0282902,D
0282930,E
0283430,A
0283431,C
0283432,E
0283591,A
0283770,A
0283771,A
0283772,E
0283780,D
0283891,E
0283892,B
0284490,A
0284492,E
0284520,C
0284521,B
0284561,C
0284630,E
0284632,E
0285060,D
0285061,E
0285062,A
0285080,D
0285081,A
0285082,E
0285260,A
0285261,D
0285321,A
0285351,E
0285352,C
0285400,D
0285401,B
0285402,E
0285821,C
0286490,E
0286491,E
0286551,E
0286552,B
0286711,D
0286712,E
0286750,C
0286752,B
0286760,B
0286761,A
0286820,C
0286822,A
0286880,D
0286881,A
0286922,E
0287130,A
0287142,B
0287191,E
0287192,C
0287380,E
0287381,B
0287580,E
0287902,C
0288092,C
0288200,D
0288260,E
0288262,D
0288422,C
0288501,A
0288502,C
0288640,C
0288641,E
0288642,C
0288720,C
0288722,D
0288740,C
0288810,A
0288811,A
0288812,D
0288852,A
0289030,D
0289031,A
0289032,D
0289570,B
0289572,C
0289781,B
0289820,A
0289821,D
0289930,E
0289931,C
0289932,C
0289940,A
0289980,D
0289982,A
0290190,C
0290191,E
0290192,E
0290200,D
0290202,B
0290450,D
0290560,D
0290561,D
0290562,A
0290591,E
0290800,C
0290940,E
0290941,E
0290942,C
0291250,E
0291251,C
0291252,B
0291360,E
0291362,C
0291380,D
0291382,A
0291602,D
0291870,D
0291872,D
0292241,E
0292242,A
0292520,D
0292522,C
0292530,C
0292531,E
0292532,C
0293061,E
0293062,B
0293081,D
0293082,B
0293411,B
0293412,D
0293461,B
0293572,E
0293580,E
0293700,A
0293702,C
0293930,B
0293932,E
0293970,A
0293972,C
0294301,B
0294302,A
0294311,A
0294312,E
0294372,C
0294440,B
0294441,C
0294490,E
0294491,A
0294650,A
0294651,A
0294720,A
0294722,A
0294840,E
0294841,A
0294842,A
0295211,C
0295241,D
0295242,B
0295580,E
0295581,A
0295582,D
0295632,A
0295730,E
0295732,C
0295770,A
0295772,A
0295870,E
0295872,C
0295930,A
0295932,C
0295940,D
0295960,C
0295962,C
0296400,D
0296402,B
0296480,D
0296482,D
0296560,D
0296561,C
0296562,D
0296750,E
0296751,D
0296752,A
0296800,C
0296802,A
0297930,D
0297931,D
0297932,A
0298331,A
0298381,A
0298382,C
0298520,D
0298861,A
0299130,A
0299131,D
0299132,A
0299340,E
0299341,E
0299342,C
0299840,D
0299842,D
0299941,D
0299942,E
0300120,E
0300121,E
0300122,D
0300340,A
0300441,E
0300491,D
0300621,A
0300622,E
0300662,D
0300801,B
0300802,C
0301430,C
0301431,A
0301560,E
0301561,B
0301562,E
0301981,E
0302100,D
0302131,D
0302220,E
0302541,A
0302542,B
0302552,D
0302671,E
0302672,C
0302700,E
0302701,D
0302902,E
0303470,A
0303472,A
0303530,B
0303532,C
0303560,C
0303610,A
0303830,C
0303831,A
0304030,E
0304032,C
0304070,C
0304072,B
0304130,E
0304132,C
0304230,B
0304231,C
0304320,D
0304322,B
0304472,E
0304480,C
0304482,A
0304550,E
0304552,C
0304650,E
0304652,A
0304701,C
0304702,A
0304782,D
0304941,E
0304942,D
0305040,E
0305292,A
0305341,A
0305342,A
0305492,B
0305950,E
0305952,E
0306070,A
0306110,D
0306112,A
0306451,B
0306452,B
0306572,C
0306670,C
0306671,A
0306672,C
0306681,E
0306750,C
0306751,A
0306752,C
0306851,D
0306852,A
0307060,C
0307061,A
0307070,C
0307192,C
0307850,B
0307851,D
0307852,E
0307931,B
0307932,C
0307960,A
0307962,D
0308280,C
0308281,D
0308430,D
0308431,D
0308950,D
0309250,D
0309310,D
0309311,D
0309320,A
0309321,E
0309540,D
0309541,C
0309542,C
0309581,E
0309920,D
0309922,D
0309980,A
0309981,A
0309982,C
0310001,A
0310002,C
0310162,A
0310191,A
0310240,D
0310242,E
0310411,C
0310412,E
0310500,E
0310920,A
0310922,A
0310931,A
0311060,A
0311061,A
0311131,A
0311132,E
0311210,B
0311211,C
0311212,A
0311511,B
0311641,B
0311642,B
0311760,D
0312400,A
0312401,C
0312402,E
0312480,A
0312481,D
0312482,D
0312551,E
0312690,B
0312691,D
0312692,C
0312800,A
0312802,C
0312810,A
0312960,A
0312962,E
0313220,C
0313222,E
0313332,B
0313390,A
0313392,C
0313451,C
0313680,E
0313901,D
0313920,C
0313921,C
0313922,E
0314422,A
0314460,A
0314712,E
0314811,E
0315191,A
0315192,E
0315211,C
0315212,D
0315420,E
0315422,A
0315661,A
0315690,A
0315691,A
0315961,D
0315971,C
0315992,D
0316010,A
0316011,D
0316060,D
0316201,D
0316250,D
0316252,C
0316500,C
0316501,A
0316600,D
0316670,D
0316990,C
0317110,A
0317112,C
0317170,D
0317350,E
0317351,D
0317352,D
0317360,D
0317361,C
0317362,A
0317450,E
0317451,A
0317452,A
0317470,D
0317471,E
0317480,A
0317491,C
0317492,E
0317730,C
0317731,A
0317960,E
0317961,C
0317962,C
0318172,D
0318291,A
0318780,A
0318781,C
0318782,A
0318820,A
0318821,C
0318930,A
0318931,A
0318932,C
0319651,D
0319652,D
0319710,A
0319711,B
0319712,C
0319800,A
0319801,B
0319811,B
0319812,B
0319830,C
0319832,A
0319840,C
0319841,E
0319930,A
0319931,A
0320010,C
0320380,C
0320381,E
0320390,A
0320392,B
0320541,D
0320542,A
0320560,E
0320561,D
0320562,A
0320810,D
0320811,C
0320812,A
0320820,C
0320821,A
0320822,C
0321020,C
0321240,A
0321241,D
0321510,A
0321900,E
0321901,D
0321902,B
